Date,Daily_Spread,Daily_Spread_VolScaled,Cumulative_Value
2021-03-15,-0.03409946143242676,-0.010744051359388874,2.754419008637964
2021-03-16,-0.03248257912571921,-0.01009246913683312,2.726620119803379
2021-03-17,-0.02260410979947467,-0.007031953086335121,2.707446655036664
2021-03-18,0.002685843047120544,0.0008418747663469521,2.70972598605677
2021-03-19,0.01938591211850311,0.006091317486728316,2.72623178733988
2021-03-22,0.0305729682152642,0.00960468868086458,2.7524163949291562
2021-03-23,0.051358104478250524,0.015978245835456505,2.7963951807288754
2021-03-24,0.011934860045599915,0.003714357308628386,2.806781991606229
2021-03-25,0.004508899905550173,0.001405779586234411,2.8107277084330393
2021-03-26,-0.012164178571959366,-0.0038014600276268257,2.800042839400888
2021-03-29,-0.018751706252811685,-0.005818178519316993,2.783751690299518
2021-03-30,-0.033911801408107685,-0.01041163585998742,2.7547682813754952
2021-03-31,-0.003821248997234567,-0.0011903690674898615,2.7514890904252436
2021-04-01,-0.019032011061433846,-0.006005939737554551,2.7349638127596108
2021-04-05,-0.006604230671225729,-0.002167800430792633,2.7290349570281083
2021-04-06,-0.013455900743788869,-0.00446051994165702,2.7168620421808054
2021-04-07,-0.005089146117804887,-0.0016836644754838672,2.712287758075595
2021-04-08,0.021866805780653108,0.007237857787244034,2.731918911146629
2021-04-09,-0.004599847106630424,-0.0015316562114966225,2.727734550577066
2021-04-12,-0.010683391029539694,-0.0035435177165333517,2.718068774871096
2021-04-13,0.006478558926213938,0.002153954324203636,2.7239233708622126
2021-04-14,-0.02408085154658852,-0.007949114528875846,2.7022705920193473
2021-04-15,0.015158826230759833,0.005032689216107851,2.7158702800868086
2021-04-16,-0.0013444651277230864,-0.000446452871478403,2.714657772001701
2021-04-19,-0.017765209569335815,-0.005875973521769223,2.698706514812754
2021-04-20,0.007981508012717804,0.002655222954795238,2.7058721822991396
2021-04-21,0.027513047947584433,0.009347928851456236,2.7311664829404063
2021-04-22,0.02586378207849668,0.008982255250959956,2.7556985174230437
2021-04-23,0.006378247874135539,0.0022665993083554837,2.761944581776671
2021-04-26,0.0223573219153277,0.008110992607994727,2.784346693863153
2021-04-27,0.028165615242645686,0.010206634898601748,2.812765503998543
2021-04-28,0.03040156358685523,0.010998149293956795,2.843700718940411
2021-04-29,0.015082513106134406,0.005534036024053173,2.8594378611606532
2021-04-30,0.0032477416429369035,0.0012880775446572938,2.863121038859957
2021-05-03,0.03685965191717279,0.014798135528734465,2.9054898920281778
2021-05-04,0.00880528536045192,0.003632375245990246,2.9160437215894555
2021-05-05,0.028783213432885764,0.012050491092442495,2.9511834804816424
2021-05-06,0.02605756754446982,0.010864248994817968,2.9832458726429882
2021-05-07,0.008258016327535473,0.003516162059030848,2.993735448593136
2021-05-10,0.014336513799414238,0.006207569734695632,3.0123192701575086
2021-05-11,0.01212538301290774,0.005486306957204829,3.028845778326696
2021-05-12,-0.0029142797513622707,-0.0013169330460186138,3.0248569912299237
2021-05-13,-0.018167575723636094,-0.008188464387950883,3.0000880574785933
2021-05-14,0.0030334295811794802,0.0013696349006553942,3.0041970827871554
2021-05-17,-0.04549277078202922,-0.019610200068679307,2.9452841769479563
2021-05-18,-0.041366026682925466,-0.017221117475146444,2.8945630921390455
2021-05-19,-0.02554143126005287,-0.010486879095578914,2.8642081589572586
2021-05-20,0.007483879148974635,0.00307835649444251,2.87302521274482
2021-05-21,-0.006590657330677142,-0.0027067839289668964,2.8652485542714454
2021-05-24,0.005630800334507344,0.0023168133293000066,2.871886800313739
2021-05-25,0.015369876542239485,0.006312800106945004,2.8900164476138936
2021-05-26,0.03442822607307363,0.013948439820385263,2.93032766811336
2021-05-27,0.03071006554231262,0.012455582751665709,2.9668266068730413
2021-05-28,0.025409742262615442,0.010388525417081225,2.9976475604866146
2021-06-01,0.026353463568764737,0.011109035452129089,3.0309485335090485
2021-06-02,0.013989767843213919,0.00594582200259639,3.0489700139883236
2021-06-03,0.010753985918786815,0.004596980643632066,3.0629860701256426
2021-06-04,0.025389968805551912,0.01079544905302282,3.0960523801958026
2021-06-07,0.025791883363585167,0.010916777888468785,3.129851296361465
2021-06-08,0.013772701516872073,0.005836054063390896,3.1481172777374047
2021-06-09,0.024900580357818704,0.010543603517453771,3.1813097781403137
2021-06-10,0.033006331161183164,0.014133006107831348,3.2262712486656744
2021-06-11,0.028743334250047336,0.012601383290484006,3.2669267292691795
2021-06-14,0.03550647147532422,0.01579895116479094,3.3185407451238533
2021-06-15,0.04429707524559362,0.0198197547034844,3.3843134086657263
2021-06-16,0.03250779335027916,0.014662423846891778,3.433935646294302
2021-06-17,0.026532651734011075,0.011915017036553451,3.4748510480223267
2021-06-18,0.023122981082413147,0.010367685597401281,3.5108772111860227
2021-06-21,0.008872603411738043,0.004010149985446814,3.524956355383366
2021-06-22,0.007846387570577363,0.0036689053831938274,3.537889086731155
2021-06-23,0.009479903670989002,0.004433553380856575,3.5535745068527276
2021-06-24,0.013346213741323679,0.006241530504648989,3.575754250537792
2021-06-25,0.004644279425316334,0.0021906470497771017,3.5835874660374603
2021-06-28,-0.00015410897395214574,-7.373283989041983e-05,3.5833232379565936
2021-06-29,0.0038508106091393827,0.0019181576431748196,3.590196616813446
2021-06-30,-0.00499203963139647,-0.002484739790808679,3.581275912422823
2021-07-01,0.0031287255061647245,0.001586137380306128,3.5869563080167066
2021-07-02,-0.0031481959671475677,-0.0015999399696763903,3.5812173932500277
2021-07-06,-0.0023811485565211066,-0.0012218269904529613,3.5768417651802755
2021-07-07,-0.010192630963674386,-0.005207109907149195,3.5582167569885
2021-07-08,-0.032972336725782855,-0.016201356826946154,3.5005688176409104
2021-07-09,-0.038136956045178326,-0.017948521747170317,3.4377387820900163
2021-07-12,-0.02871076596036222,-0.013240965410305715,3.392219801786696
2021-07-13,-0.012489864677912924,-0.0057115996033048535,3.3728448005124885
2021-07-14,0.01359034033729298,0.006343408996464814,3.394240134563739
2021-07-15,0.023651909609735434,0.011002333507096743,3.4315846965273824
2021-07-16,0.015421444169363538,0.007184924458135162,3.4562403733436247
2021-07-19,0.044869092393428456,0.020727161076636358,3.527878424281492
2021-07-20,0.024573419299170746,0.011311187836110558,3.5677829198015014
2021-07-21,0.005473930190380751,0.002532205590570617,3.576817279656965
2021-07-22,0.009329193029300246,0.004335815320956516,3.5923256988183634
2021-07-23,0.007946672470503334,0.0036939670185851463,3.6055956314698143
2021-07-26,-0.016657051187090186,-0.007660982739695483,3.5779732255708026
2021-07-27,0.00021040450558564364,9.727092830329129e-05,3.5783212583478985
2021-07-28,-0.0059260996847367645,-0.002752692146660577,3.5684712415218156
2021-07-29,0.013450240191995127,0.006249944984524491,3.590773990460185
2021-07-30,0.028605274530351686,0.013198804154313876,3.638167913122673
2021-08-02,0.02018916009025852,0.009435433802084057,3.672495605627809
2021-08-03,0.021297799967787454,0.00992299677810188,3.708937767690047
2021-08-04,0.03865103137901561,0.017838150633701567,3.7750983582811264
2021-08-05,0.014498642639379574,0.006725332934074253,3.8004871515994436
2021-08-06,-0.03232788397589914,-0.01453128002644676,3.745261208562639
2021-08-09,-0.007918776404836122,-0.0035455635391625157,3.7319821469769194
2021-08-10,-0.009197272159901874,-0.004098314216084592,3.71668731148979
2021-08-11,-0.016714679616713236,-0.007385338260497068,3.6892383184859403
2021-08-12,-0.015263810787036945,-0.00676094748870437,3.664295571941341
2021-08-13,-0.0024763507794661743,-0.0010953703343235875,3.660281811275643
2021-08-16,-0.001823146471604014,-0.0008484309771040783,3.657176314802026
2021-08-17,0.010234719244310634,0.005011204897137746,3.675503174660458
2021-08-18,0.010538690960229101,0.005299055306956091,3.6949798692638764
2021-08-19,0.02553369724508789,0.012765262781717943,3.7421472582681874
2021-08-20,-0.08270780371868175,-0.03533945295193525,3.6099018212954053
2021-08-23,-0.01288671119034484,-0.0054666130866019794,3.590167884757763
2021-08-24,-0.030626510189752702,-0.012702690260704044,3.5445630941337583
2021-08-25,-0.06348365334873535,-0.024783276640531374,3.4567172064020233
2021-08-26,0.007399627221253598,0.0029138669870472345,3.466789620553316
2021-08-27,0.01151873757990868,0.004559195383489852,3.482595391786873
2021-08-30,0.01398125322633055,0.005563174407238391,3.5019696773412283
2021-08-31,0.019340116842857,0.007681908172571707,3.528871486825694
2021-09-01,0.001260529784926696,0.000500809363525937,3.530638778708976
2021-09-02,-0.003291956418050069,-0.001314660581274914,3.525997187079887
2021-09-03,-0.010908594195309037,-0.004371157487959392,3.510584498073059
2021-09-07,0.01251420190097252,0.005016219778395905,3.528194361466023
2021-09-08,0.02054266436387958,0.008254030167807295,3.5573161841634513
2021-09-09,0.009811896787313827,0.0039905323166362335,3.5715117693568486
2021-09-10,-0.019424889907045495,-0.007917678816209226,3.54323368627877
2021-09-13,-0.004677597082793548,-0.001937204477793189,3.536369718115843
2021-09-14,-0.001661271377262085,-0.0007080296449294782,3.533865863519986
2021-09-15,-0.007620258513121685,-0.0032975552554060303,3.522212745569836
2021-09-16,-0.006152862046849462,-0.002691619520900892,3.5127322889870944
2021-09-17,0.021737282353535267,0.009519289745798284,3.546171005445384
2021-09-20,0.07076460657268403,0.028676773454068265,3.647863747997927
2021-09-21,0.007005435250478365,0.0028393378539805013,3.658221265623781
2021-09-22,0.015468644364514537,0.006257009755570046,3.681110791770823
2021-09-23,0.034791141055440275,0.013875208796997433,3.7321869726115233
2021-09-24,0.036890615074342006,0.014461325207608,3.7861593421580566
2021-09-27,0.01706884620302444,0.006671313073429221,3.811417996475482
2021-09-28,0.024774959673930792,0.009618136025859585,3.8480767332169927
2021-09-29,0.020314457875862127,0.007860841770915016,3.878325855539151
2021-09-30,0.01534942910478507,0.0059277969321493386,3.9013157836474917
2021-10-01,0.0041167805486154625,0.001590759191978767,3.907521837591141
2021-10-04,-0.012381062344830973,-0.004770360079342006,3.8888815514079393
2021-10-05,-0.026579567071361422,-0.010145443247752368,3.849427124330899
2021-10-06,-0.007100760498171627,-0.0027543275865967846,3.8388245410097603
2021-10-07,0.0037145744548799584,0.001476495487438006,3.8444925481216274
2021-10-08,-0.009435533198877116,-0.0037995485286853076,3.8298852121168703
2021-10-11,-0.02207920818055353,-0.008837507963140626,3.7960385710568727
2021-10-12,-0.004113263680176303,-0.0016469300808361071,3.7897867609461846
